kdprov;nmprov;kdkab;nmkab;kdkec;nmkec;kddesa;nmdesa;iddesa;idSLS;nama_sls;jenis_sls;est_TOTAL_UMKM;J_KK_final
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120037; RT 037  007      ;SLS;15;51
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120038; RT 038  007      ;SLS;20;73
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120039; RT 039  008      ;SLS;25;38
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120040; RT 040  008      ;SLS;24;55
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120041; RT 041  008      ;SLS;44;128
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120042; RT 042  008      ;SLS;38;110
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120043; RT 062  008      ;SLS;28;72
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120044; RT 043  009      ;SLS;31;119
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120045; RT 044  009      ;SLS;19;72
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120046; RT 045  009      ;SLS;20;70
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120047; RT 046  009      ;SLS;58;180
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120048; RT 047  009      ;SLS;39;125
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120049; RT 061  009      ;SLS;22;61
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120050; RT 048  010      ;SLS;24;91
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120051; RT 049  010      ;SLS;88;301
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120052; RT 059  010      ;SLS;41;154
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120053; RT 060  010      ;SLS;13;39
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120054; RT 064  010      ;SLS;10;36
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120055; RT 050  011      ;SLS;45;157
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120056; RT 051  011      ;SLS;54;100
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120057; RT 052  011      ;SLS;40;118
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120058; RT 057  011      ;SLS;75;239
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120059; RT 058  011      ;SLS;86;74
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120060; RT 063  011      ;SLS;56;143
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120061; RT 053  012      ;SLS;21;51
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120062; RT 054  012      ;SLS;32;72
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120063; RT 055  012      ;SLS;34;92
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;012;LIMA ULU;1671020012;16710200120064; RT 056  012      ;SLS;29;70
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130001; RT 001  001      ;SLS;20;42
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130002; RT 002  001      ;SLS;37;41
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130003; RT 003  001      ;SLS;18;50
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130004; RT 004  001      ;SLS;17;54
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130005; RT 005  001      ;SLS;28;71
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130006; RT 006  002      ;SLS;12;32
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130007; RT 007  002      ;SLS;19;52
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130008; RT 008  002      ;SLS;17;45
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130009; RT 009  002      ;SLS;24;68
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130010; RT 010  002      ;SLS;86;68
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130011; RT 011  003      ;SLS;31;70
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130012; RT 012  003      ;SLS;48;114
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130013; RT 013  003      ;SLS;29;85
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130014; RT 014  003      ;SLS;15;43
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130015; RT 015  003      ;SLS;27;74
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130016; RT 016  004      ;SLS;23;64
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130017; RT 017  004      ;SLS;19;52
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130018; RT 018  004      ;SLS;18;46
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130019; RT 019  004      ;SLS;25;56
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130020; RT 020 TW 004      ;SLS;17;49
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130021; RT 021  005      ;SLS;86;67
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130023; RT 023  005      ;SLS;86;63
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130024; RT 024  005      ;SLS;34;61
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130025; RT 025  005      ;SLS;20;45
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130026; RT 026  005      ;SLS;18;37
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130027; RT 027  006      ;SLS;33;50
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130028; RT 028  006      ;SLS;25;67
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130029; RT 029  006      ;SLS;31;82
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130030; RT 030  006      ;SLS;22;68
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130031; RT 031  006      ;SLS;86;65
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130032; RT 032  007      ;SLS;86;26
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130033; RT 033  007      ;SLS;17;52
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130034; RT 034  007      ;SLS;21;54
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130035; RT 035  007      ;SLS;19;50
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130036; RT 036  007      ;SLS;31;48
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130037; RT 037  008      ;SLS;21;68
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130038; RT 038  008      ;SLS;18;68
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130039; RT 039  008      ;SLS;29;66
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130040; RT 040  008      ;SLS;32;73
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130041; RT 041  009      ;SLS;86;68
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130042; RT 042  009      ;SLS;18;54
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130043; RT 043  009      ;SLS;23;65
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130044; RT 044  009      ;SLS;16;38
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130045; RT 045  009      ;SLS;86;40
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130046; RT 046  010      ;SLS;86;35
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130047; RT 047  010      ;SLS;36;71
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130048; RT 048  010      ;SLS;20;34
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130049; RT 049  010      ;SLS;12;38
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130050; RT 050  010      ;SLS;14;38
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130051; RT 051  011      ;SLS;11;35
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130052; RT 052  011      ;SLS;19;60
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130053; RT 053  011      ;SLS;86;50
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130054; RT 054  011      ;SLS;36;67
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130055; RT 055  011      ;SLS;23;67
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130056; RT 056  012      ;SLS;53;139
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130057; RT 057  012      ;SLS;21;71
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130058; RT 058  012      ;SLS;26;74
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130059; RT 059  012      ;SLS;23;79
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130060; RT 060  012      ;SLS;23;72
16;SUMATERA SELATAN;71;PALEMBANG;020;SEBERANG ULU SATU;013;TUJUH ULU;1671020013;16710200130061; RT 061  008]      ;SLS;16;41
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010001; RT 001  001      ;SLS;12;39
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010002; RT 002  001      ;SLS;172;49
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010003; RT 003  002      ;SLS;27;89
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010004; RT 033  002      ;SLS;9;29
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010005; RT 004  002      ;SLS;23;72
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010006; RT 005  002      ;SLS;28;93
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010007; RT 035  002      ;SLS;45;159
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010008; RT 006  003      ;SLS;35;133
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010009; RT 007  003      ;SLS;35;127
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010010; RT 008  003      ;SLS;26;91
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010011; RT 009  004      ;SLS;15;49
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010012; RT 010  004      ;SLS;26;43
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010013; RT 011  004      ;SLS;86;72
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010014; RT 012  005      ;SLS;22;76
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010015; RT 038  005      ;SLS;18;58
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010016; RT 013  005      ;SLS;86;108
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010017; RT 037  005      ;SLS;20;60
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010018; RT 014  005      ;SLS;18;48
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010019; RT 015  005      ;SLS;17;66
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010020; RT 039  005      ;SLS;18;71
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010021; RT 016  006      ;SLS;19;63
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010022; RT 036  006      ;SLS;23;53
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010023; RT 017  006      ;SLS;28;91
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010024; RT 018  006      ;SLS;25;80
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010025; RT 019  007      ;SLS;23;75
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010026; RT 020  007      ;SLS;22;74
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010027; RT 021  007      ;SLS;22;66
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010028; RT 032  007      ;SLS;24;83
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010029; RT 022  008      ;SLS;27;83
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010030; RT 023  008      ;SLS;25;77
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010031; RT 024  008      ;SLS;17;51
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010032; RT 034  008      ;SLS;10;32
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010033; RT 025  009      ;SLS;14;44
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010034; RT 026  009      ;SLS;17;47
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010035; RT 027  009      ;SLS;18;56
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010036; RT 028  010      ;SLS;89;224
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010037; RT 029  010      ;SLS;44;144
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010038; RT 030  010      ;SLS;22;62
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010039; RT 031  010      ;SLS;41;107
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;001;KARYAJAYA;1671021001;16710210010040; RT 040  010      ;SLS;15;44
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020001; RT 001  001      ;SLS;37;89
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020002; RT 002  001      ;SLS;30;81
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020003; RT 003  001      ;SLS;34;116
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020004; RT 004  001      ;SLS;30;111
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020005; RT 005  001      ;SLS;26;92
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020006; RT 006  001      ;SLS;21;76
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020007; RT 007  002      ;SLS;20;63
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020008; RT 008  002      ;SLS;19;65
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020009; RT 009  002      ;SLS;36;124
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020010; RT 010  002      ;SLS;31;103
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020011; RT 034  002      ;SLS;23;79
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020012; RT 011  003      ;SLS;21;68
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020013; RT 012  003      ;SLS;20;69
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020014; RT 013  003      ;SLS;18;51
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020015; RT 014  003      ;SLS;24;71
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020016; RT 015  003      ;SLS;33;95
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020017; RT 016  004      ;SLS;15;42
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020018; RT 017  004      ;SLS;14;50
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020019; RT 035  005      ;SLS;15;47
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020020; RT 018  004      ;SLS;31;90
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020021; RT 019  004      ;SLS;30;84
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020022; RT 020  005      ;SLS;49;113
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020023; RT 021  005      ;SLS;37;82
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020024; RT 022  005      ;SLS;36;122
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020025; RT 023  006      ;SLS;26;82
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020026; RT 036  006      ;SLS;25;66
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020027; RT 024  005      ;SLS;35;125
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020028; RT 025  006      ;SLS;29;86
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020029; RT 026  006      ;SLS;37;130
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020030; RT 037  006      ;SLS;26;86
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020031; RT 027  006      ;SLS;26;71
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020032; RT 028  007      ;SLS;37;126
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020033; RT 029  007      ;SLS;27;86
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020035; RT 032  007      ;SLS;25;80
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;002;KERAMASAN;1671021002;16710210020037; RT 030  005      ;SLS;40;94
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030001; RT 001  001      ;SLS;26;46
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030002; RT 002  001      ;SLS;27;46
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030003; RT 003  001      ;SLS;33;88
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030004; RT 004  001      ;SLS;43;138
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030005; RT 005  001      ;SLS;32;98
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030006; RT 006  001      ;SLS;22;72
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030007; RT 047  001      ;SLS;38;108
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030008; RT 049  001      ;SLS;37;109
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030009; RT 007  002      ;SLS;25;71
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030010; RT 008  002      ;SLS;50;141
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030011; RT 009  002      ;SLS;61;177
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030012; RT 010  002      ;SLS;79;243
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030013; RT 011  002      ;SLS;47;104
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030014; RT 012  003      ;SLS;50;142
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030016; RT 014  003      ;SLS;42;130
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030017; RT 015  003      ;SLS;58;167
16;SUMATERA SELATAN;71;PALEMBANG;021;KERTAPATI;003;KEMANGAGUNG;1671021003;16710210030018; RT 016  003      ;SLS;36;93
